entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,reason,stop_ticks
2019-11-01 18:10:00+00:00,2019-11-01 19:10:00+00:00,long,5,3060.75,3060.25,-42.25,MAX_HOLD,24
2019-11-01 19:15:00+00:00,2019-11-01 19:55:00+00:00,long,5,3060.25,3062.75,32.75,SESSION_FLAT,24
2019-11-04 14:35:00+00:00,2019-11-04 15:35:00+00:00,short,5,3082.75,3079.0,64.0,MAX_HOLD,24
2019-11-04 15:45:00+00:00,2019-11-04 16:45:00+00:00,long,5,3079.75,3077.75,-79.75,MAX_HOLD,24
2019-11-04 17:05:00+00:00,2019-11-04 18:05:00+00:00,long,5,3077.0,3077.5,-17.25,MAX_HOLD,24
2019-11-04 20:00:00+00:00,2019-11-04 20:55:00+00:00,long,5,3077.25,3076.5,-48.5,SESSION_FLAT,24
2019-11-05 15:05:00+00:00,2019-11-05 16:05:00+00:00,short,5,3080.0,3074.0,120.25,MAX_HOLD,24
2019-11-05 16:10:00+00:00,2019-11-05 17:10:00+00:00,long,5,3073.5,3073.0,-42.25,MAX_HOLD,24
2019-11-05 17:15:00+00:00,2019-11-05 18:15:00+00:00,long,5,3073.25,3076.75,57.75,MAX_HOLD,24
2019-11-05 18:20:00+00:00,2019-11-05 19:20:00+00:00,short,5,3076.25,3076.5,-36.0,MAX_HOLD,24
2019-11-05 19:25:00+00:00,2019-11-05 20:25:00+00:00,long,5,3076.75,3075.5,-61.0,MAX_HOLD,24
2019-11-05 20:30:00+00:00,2019-11-05 20:55:00+00:00,long,5,3075.75,3073.75,-79.75,SESSION_FLAT,24
2019-11-06 14:35:00+00:00,2019-11-06 15:35:00+00:00,long,5,3071.5,3070.75,-48.5,MAX_HOLD,24
2019-11-06 15:40:00+00:00,2019-11-06 16:40:00+00:00,long,5,3071.0,3073.5,32.75,MAX_HOLD,24
2019-11-06 16:45:00+00:00,2019-11-06 16:45:00+00:00,long,5,3073.75,3067.75,-179.75,STOP,24
2019-11-06 16:50:00+00:00,2019-11-06 17:10:00+00:00,short,5,3070.5,3058.5,270.25,TARGET,24
2019-11-06 17:40:00+00:00,2019-11-06 18:40:00+00:00,long,5,3067.75,3071.0,51.5,MAX_HOLD,24
2019-11-06 18:45:00+00:00,2019-11-06 19:05:00+00:00,long,5,3071.25,3065.25,-179.75,STOP,24
2019-11-06 19:10:00+00:00,2019-11-06 19:40:00+00:00,short,5,3075.75,3063.75,270.25,TARGET,24
2019-11-06 19:45:00+00:00,2019-11-06 20:45:00+00:00,short,5,3072.25,3071.75,-17.25,MAX_HOLD,24
2019-11-06 20:50:00+00:00,2019-11-06 20:55:00+00:00,long,5,3072.0,3073.5,7.75,SESSION_FLAT,24
2019-11-07 14:35:00+00:00,2019-11-07 15:35:00+00:00,long,5,3088.5,3092.0,57.75,MAX_HOLD,24
2019-11-07 15:45:00+00:00,2019-11-07 16:25:00+00:00,short,5,3094.25,3082.25,270.25,TARGET,24
2019-11-07 16:30:00+00:00,2019-11-07 17:00:00+00:00,short,5,3091.5,3097.5,-179.75,STOP,24
2019-11-07 17:05:00+00:00,2019-11-07 18:05:00+00:00,short,5,3093.25,3092.0,1.5,MAX_HOLD,24
2019-11-07 18:40:00+00:00,2019-11-07 19:40:00+00:00,long,5,3089.25,3090.5,1.5,MAX_HOLD,24
2019-11-07 19:55:00+00:00,2019-11-07 20:55:00+00:00,short,5,3084.0,3080.5,57.75,SESSION_FLAT,24
2019-11-08 14:35:00+00:00,2019-11-08 15:00:00+00:00,long,5,3081.0,3075.0,-179.75,STOP,24
