combo,window,meta_threshold,primary_long,primary_short,require_meta_for_trade,max_trades_per_day,trades_count,total_pnl_usd,max_drawdown_usd,profit_factor,win_rate,avg_trade_usd,passes_constraints
m0.35_L0.33_S0.43_rm0,y2025_ytd,0.35,0.33,0.43,False,,14,-1796.2199768833425,1831.4744051496746,0.421747550203682,0.35714285714285715,-128.30142692023875,True
m0.35_L0.33_S0.43_rm1,y2022,0.35,0.33,0.43,True,,14,3158.2551452200523,0.0,,1.0,225.58965323000373,True
m0.35_L0.33_S0.43_rm1,y2023,0.35,0.33,0.43,True,,16,3018.9561898374027,0.0,,1.0,188.68476186483767,True
m0.35_L0.33_S0.43_rm1,y2024,0.35,0.33,0.43,True,,24,3033.821697505312,163.00337235367624,8.464469827854664,0.875,126.40923739605466,True
m0.35_L0.33_S0.43_rm1,y2025_ytd,0.35,0.33,0.43,True,,21,3010.1553970708987,663.5076385766515,4.923034979849742,0.8095238095238095,143.34073319385232,True
m0.35_L0.33_S0.48_rm0,y2022,0.35,0.33,0.48,False,,32,-1002.952751230363,1621.419638423824,0.7535503241646874,0.4375,-31.342273475948843,True
m0.35_L0.33_S0.48_rm0,y2023,0.35,0.33,0.48,False,,59,161.0124622373908,1629.5154758529097,1.0330830144346934,0.4745762711864407,2.7290247836845896,True
m0.35_L0.33_S0.48_rm0,y2024,0.35,0.33,0.48,False,,149,3134.971132873263,1357.0595871774858,1.3385053572204395,0.5234899328859061,21.04007471727022,True
m0.35_L0.33_S0.48_rm0,y2025_ytd,0.35,0.33,0.48,False,,12,-1264.6961116952152,1669.6128402394752,0.5088113260929916,0.4166666666666667,-105.39134264126794,True
m0.35_L0.33_S0.48_rm1,y2022,0.35,0.33,0.48,True,,14,3158.2551452200523,0.0,,1.0,225.58965323000373,True
m0.35_L0.33_S0.48_rm1,y2023,0.35,0.33,0.48,True,,16,3018.9561898374027,0.0,,1.0,188.68476186483767,True
m0.35_L0.33_S0.48_rm1,y2024,0.35,0.33,0.48,True,,24,3033.821697505312,163.00337235367624,8.464469827854664,0.875,126.40923739605466,True
m0.35_L0.33_S0.48_rm1,y2025_ytd,0.35,0.33,0.48,True,,21,3010.1553970708987,663.5076385766515,4.923034979849742,0.8095238095238095,143.34073319385232,True
m0.35_L0.33_S0.53_rm0,y2022,0.35,0.33,0.53,False,,30,-1352.6236350437694,1621.419638423824,0.6723022610314161,0.4,-45.08745450145898,True
m0.35_L0.33_S0.53_rm0,y2023,0.35,0.33,0.53,False,,48,-267.9012991458786,1667.9398485112542,0.937733053414605,0.4791666666666667,-5.581277065539138,True
m0.35_L0.33_S0.53_rm0,y2024,0.35,0.33,0.53,False,,155,979.1846559409756,1602.2307943381456,1.0846141016791329,0.4774193548387097,6.3173203609095205,True
m0.35_L0.33_S0.53_rm0,y2025_ytd,0.35,0.33,0.53,False,,78,3098.70923141937,849.4422722667223,1.4998708588246905,0.5256410256410257,39.72704142845346,True
m0.35_L0.33_S0.53_rm1,y2022,0.35,0.33,0.53,True,,13,3011.151730721787,0.0,,1.0,231.62705620936822,True
m0.35_L0.33_S0.53_rm1,y2023,0.35,0.33,0.53,True,,16,3036.941463615761,0.0,,1.0,189.80884147598508,True
m0.35_L0.33_S0.53_rm1,y2024,0.35,0.33,0.53,True,,26,3066.1693627580134,163.00337235367624,7.159473568230066,0.8461538461538461,117.92959087530821,True
m0.35_L0.33_S0.53_rm1,y2025_ytd,0.35,0.33,0.53,True,,22,3016.9866571108387,663.5076385766515,4.931937932873102,0.8181818181818182,137.13575714140177,True
m0.35_L0.33_S0.58_rm0,y2022,0.35,0.33,0.58,False,,26,-1562.3256472893327,1329.728021467694,0.5888807449724893,0.34615384615384615,-60.08944797266664,True
m0.35_L0.33_S0.58_rm0,y2023,0.35,0.33,0.58,False,,114,3023.3416536767286,1117.41015570303,1.3361362878281344,0.5614035087719298,26.52054082172569,True
m0.35_L0.33_S0.58_rm0,y2024,0.35,0.33,0.58,False,,147,349.9802862922212,1602.2307943381456,1.0307337802662082,0.46258503401360546,2.3808182740967427,True
m0.35_L0.33_S0.58_rm0,y2025_ytd,0.35,0.33,0.58,False,,43,3124.9104920381496,687.4600000000064,1.8547493310564458,0.5348837209302325,72.67233702414302,True
m0.35_L0.33_S0.58_rm1,y2022,0.35,0.33,0.58,True,,11,3394.0898174093404,0.0,,1.0,308.5536197644855,True
m0.35_L0.33_S0.58_rm1,y2023,0.35,0.33,0.58,True,,17,3091.765026051515,0.0,,1.0,181.86853094420678,True
m0.35_L0.33_S0.58_rm1,y2024,0.35,0.33,0.58,True,,25,3135.012488580304,198.42028021292936,7.297769064560806,0.84,125.40049954321215,True
m0.35_L0.33_S0.58_rm1,y2025_ytd,0.35,0.33,0.58,True,,22,3027.1745706801275,663.5076385766515,4.945215500317925,0.8181818181818182,137.598844121824,True
m0.35_L0.33_S0.63_rm0,y2022,0.35,0.33,0.63,False,,26,-1498.2018457432757,1624.8599911610363,0.5874448171302873,0.34615384615384615,-57.623147913202914,True
m0.35_L0.33_S0.63_rm0,y2023,0.35,0.33,0.63,False,,132,3003.9364866104343,1076.5618263706565,1.2983846610437937,0.5681818181818182,22.757094595533594,True
m0.35_L0.33_S0.63_rm0,y2024,0.35,0.33,0.63,False,,140,685.2391867677508,1668.8459826727194,1.0634670781711806,0.4714285714285714,4.894565619769648,True
m0.35_L0.33_S0.63_rm0,y2025_ytd,0.35,0.33,0.63,False,,53,3025.915907393657,687.4600000000064,1.7206192826621463,0.5283018867924528,57.092752969691645,True
m0.35_L0.33_S0.63_rm1,y2022,0.35,0.33,0.63,True,,10,3250.6615792048387,0.0,,1.0,325.0661579204839,True
m0.35_L0.33_S0.63_rm1,y2023,0.35,0.33,0.63,True,,18,3140.802295520879,0.0,,1.0,174.4890164178266,True
m0.35_L0.33_S0.63_rm1,y2024,0.35,0.33,0.63,True,,24,3035.5195990343805,297.91316975885275,7.097902797932367,0.8333333333333334,126.47998329309918,True
m0.35_L0.33_S0.63_rm1,y2025_ytd,0.35,0.33,0.63,True,,23,3062.5618244856073,663.5076385766515,4.991334526151211,0.8260869565217391,133.15486193415683,True
m0.35_L0.38_S0.43_rm0,y2022,0.35,0.38,0.43,False,,36,-1255.653629303235,1581.1545030301713,0.7271856076764777,0.4166666666666667,-34.87926748064542,True
